supportLang,targetLang,supportFolder,pairFolder,thumbnailPath,youtubeVideoId,youtubeVideoUrl,channelHandle,targetLabel,topic,subtitle
"KM","TE","KM__Khmer","KM__TE__Khmer_to_Telugu","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__TE__Khmer_to_Telugu/youtube_thumbnail.jpg","s0-rLS0j2VI","https://www.youtube.com/watch?v=s0-rLS0j2VI","","តេលុគុ A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","TH","KM__Khmer","KM__TH__Khmer_to_Thai","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__TH__Khmer_to_Thai/youtube_thumbnail.jpg","GOnCJEP73xQ","https://www.youtube.com/watch?v=GOnCJEP73xQ","@lunacardskhmer","ថៃ A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","TL","KM__Khmer","KM__TL__Khmer_to_Filipino","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__TL__Khmer_to_Filipino/youtube_thumbnail.jpg","9tA-dSYEbx0","https://www.youtube.com/watch?v=9tA-dSYEbx0","","ហ្វ៊ីលីពីន A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","TR","KM__Khmer","KM__TR__Khmer_to_Turkish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__TR__Khmer_to_Turkish/youtube_thumbnail.jpg","BhBauaVWiBk","https://www.youtube.com/watch?v=BhBauaVWiBk","@lunacardskhmer","ទួរគី A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","UZ","KM__Khmer","KM__UZ__Khmer_to_Uzbek","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__UZ__Khmer_to_Uzbek/youtube_thumbnail.jpg","4o0aoLOmUqw","https://www.youtube.com/watch?v=4o0aoLOmUqw","@lunacardskhmer","អ៊ូសបេគ A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","VI","KM__Khmer","KM__VI__Khmer_to_Vietnamese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__VI__Khmer_to_Vietnamese/youtube_thumbnail.jpg","uXDRm_oDrtU","https://www.youtube.com/watch?v=uXDRm_oDrtU","@lunacardskhmer","វៀតណាម A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","ZH","KM__Khmer","KM__ZH__Khmer_to_Chinese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__ZH__Khmer_to_Chinese/youtube_thumbnail.jpg","Z2ltNPEMheg","https://www.youtube.com/watch?v=Z2ltNPEMheg","@lunacardskhmer","ចិន A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"KM","ZH,JA,KO","KM__Khmer","KM__ZH,JA,KO__Khmer_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/KM__Khmer/KM__ZH,JA,KO__Khmer_to_ZH-JA-KO/youtube_thumbnail.jpg","838Q8WWm9a8","https://www.youtube.com/watch?v=838Q8WWm9a8","","ZH,JA,KO A1","សម្ភារៈផ្ទះបាយ","ចាននិងឧបករណ៍ផ្ទះបាយ។ កម្រិតមូលដ្ឋាន។"
"MY","AZ","MY__Burmese","MY__AZ__Burmese_to_Azerbaijani","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__AZ__Burmese_to_Azerbaijani/youtube_thumbnail.jpg","Zy5Uotv7shg","https://www.youtube.com/watch?v=Zy5Uotv7shg","@lunacardsburmese","အဇာဘိုင်ဂျန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","BG","MY__Burmese","MY__BG__Burmese_to_Bulgarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__BG__Burmese_to_Bulgarian/youtube_thumbnail.jpg","0NRdTF1Dxk0","https://www.youtube.com/watch?v=0NRdTF1Dxk0","@lunacardsburmese","ဘူလ်ဂေးရီးယား A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","BN","MY__Burmese","MY__BN__Burmese_to_Bangla","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__BN__Burmese_to_Bangla/youtube_thumbnail.jpg","VdRCDsvXYf8","https://www.youtube.com/watch?v=VdRCDsvXYf8","@lunacardsburmese","ဘင်္ဂါလီ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","CS","MY__Burmese","MY__CS__Burmese_to_Czech","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__CS__Burmese_to_Czech/youtube_thumbnail.jpg","9TpxgGBuhuI","https://www.youtube.com/watch?v=9TpxgGBuhuI","@lunacardsburmese","ချက် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","DA","MY__Burmese","MY__DA__Burmese_to_Danish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__DA__Burmese_to_Danish/youtube_thumbnail.jpg","ddtLVOb5YGc","https://www.youtube.com/watch?v=ddtLVOb5YGc","@lunacardsburmese","ဒိန်းမတ် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","DE","MY__Burmese","MY__DE__Burmese_to_German","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__DE__Burmese_to_German/youtube_thumbnail.jpg","DavA87sbv64","https://www.youtube.com/watch?v=DavA87sbv64","@lunacardsburmese","ဂျာမန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","EN","MY__Burmese","MY__EN__Burmese_to_English","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__EN__Burmese_to_English/youtube_thumbnail.jpg","ZcqApKe-Ka0","https://www.youtube.com/watch?v=ZcqApKe-Ka0","@lunacardsburmese","အင်္ဂလိပ် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","EN-GB","MY__Burmese","MY__EN-GB__Burmese_to_English-United-Kingdom","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__EN-GB__Burmese_to_English-United-Kingdom/youtube_thumbnail.jpg","87cWu6Z0EnM","https://www.youtube.com/watch?v=87cWu6Z0EnM","@lunacardsburmese","အင်္ဂလိပ် (ယူနိုက်တက်ကင်းဒမ်း) A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","EN,ES,FR,DE","MY__Burmese","MY__EN,ES,FR,DE__Burmese_to_EN-ES-FR-DE","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__EN,ES,FR,DE__Burmese_to_EN-ES-FR-DE/youtube_thumbnail.jpg","M7kl3T-lzZk","https://www.youtube.com/watch?v=M7kl3T-lzZk","","EN,ES,FR,DE A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","ES","MY__Burmese","MY__ES__Burmese_to_Spanish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__ES__Burmese_to_Spanish/youtube_thumbnail.jpg","wNVuW91V0E0","https://www.youtube.com/watch?v=wNVuW91V0E0","@lunacardsburmese","စပိန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","ES-419","MY__Burmese","MY__ES-419__Burmese_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__ES-419__Burmese_to_Spanish-Latin-America/youtube_thumbnail.jpg","pKZ6BM1ESXU","https://www.youtube.com/watch?v=pKZ6BM1ESXU","@lunacardsburmese","စပိန် (လက်တင်အမေရိက) A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","ES,FR,IT,PT","MY__Burmese","MY__ES,FR,IT,PT__Burmese_to_ES-FR-IT-PT","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__ES,FR,IT,PT__Burmese_to_ES-FR-IT-PT/youtube_thumbnail.jpg","Y9SVP1G3nmQ","https://www.youtube.com/watch?v=Y9SVP1G3nmQ","","ES,FR,IT,PT A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","ET","MY__Burmese","MY__ET__Burmese_to_Estonian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__ET__Burmese_to_Estonian/youtube_thumbnail.jpg","9SsOpvy_WnE","https://www.youtube.com/watch?v=9SsOpvy_WnE","@lunacardsburmese","အက်စ်တိုးနီးယား A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","FI","MY__Burmese","MY__FI__Burmese_to_Finnish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__FI__Burmese_to_Finnish/youtube_thumbnail.jpg","Igz8DId-aDQ","https://www.youtube.com/watch?v=Igz8DId-aDQ","@lunacardsburmese","ဖင်လန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","FR","MY__Burmese","MY__FR__Burmese_to_French","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__FR__Burmese_to_French/youtube_thumbnail.jpg","o__B9NOtQLc","https://www.youtube.com/watch?v=o__B9NOtQLc","@lunacardsburmese","ပြင်သစ် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","HI","MY__Burmese","MY__HI__Burmese_to_Hindi","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__HI__Burmese_to_Hindi/youtube_thumbnail.jpg","mQ57wguL6Vs","https://www.youtube.com/watch?v=mQ57wguL6Vs","@lunacardsburmese","ဟိန္ဒီ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","HR","MY__Burmese","MY__HR__Burmese_to_Croatian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__HR__Burmese_to_Croatian/youtube_thumbnail.jpg","dr7q-9Gb1mY","https://www.youtube.com/watch?v=dr7q-9Gb1mY","@lunacardsburmese","ခရိုအေးရှား A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","HU","MY__Burmese","MY__HU__Burmese_to_Hungarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__HU__Burmese_to_Hungarian/youtube_thumbnail.jpg","uHjDQEeIQEM","https://www.youtube.com/watch?v=uHjDQEeIQEM","@lunacardsburmese","ဟန်ဂေရီ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","HY","MY__Burmese","MY__HY__Burmese_to_Armenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__HY__Burmese_to_Armenian/youtube_thumbnail.jpg","a5h-So15GgI","https://www.youtube.com/watch?v=a5h-So15GgI","","အာမေးနီးယား A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","ID","MY__Burmese","MY__ID__Burmese_to_Indonesian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__ID__Burmese_to_Indonesian/youtube_thumbnail.jpg","0JGbijNfms0","https://www.youtube.com/watch?v=0JGbijNfms0","@lunacardsburmese","အင်ဒိုနီးရှား A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","IS","MY__Burmese","MY__IS__Burmese_to_Icelandic","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__IS__Burmese_to_Icelandic/youtube_thumbnail.jpg","_tbWoJ3qVjM","https://www.youtube.com/watch?v=_tbWoJ3qVjM","@lunacardsburmese","အိုက်စ်လန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","IT","MY__Burmese","MY__IT__Burmese_to_Italian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__IT__Burmese_to_Italian/youtube_thumbnail.jpg","FaWJvWyia7c","https://www.youtube.com/watch?v=FaWJvWyia7c","@lunacardsburmese","အီတလီ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","JA","MY__Burmese","MY__JA__Burmese_to_Japanese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__JA__Burmese_to_Japanese/youtube_thumbnail.jpg","tgRF5x42VU8","https://www.youtube.com/watch?v=tgRF5x42VU8","@lunacardsburmese","ဂျပန် A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","KA","MY__Burmese","MY__KA__Burmese_to_Georgian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__KA__Burmese_to_Georgian/youtube_thumbnail.jpg","Y25RSnz263Y","https://www.youtube.com/watch?v=Y25RSnz263Y","@lunacardsburmese","ဂျော်ဂျီယာ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
"MY","KK","MY__Burmese","MY__KK__Burmese_to_Kazakh","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/MY__Burmese/MY__KK__Burmese_to_Kazakh/youtube_thumbnail.jpg","dVG81wo8d-w","https://www.youtube.com/watch?v=dVG81wo8d-w","","ကာဇာချ A1","မီးဖိုချောင်သုံးပစ္စည်း","မီးဖိုချောင်သုံးပစ္စည်း။ အခြေခံအဆင့်။"
